SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
12959,6.4,11,117,124,7,10
12959,6.45,128,300,107,7,19
12959,6.5,428,300,290,17,23
12959,6.55,728,300,491,23,41
12959,7,1028,300,95,8,23
12959,7.15,1928,300,193,14,43
12959,7.2,2228,300,176,10,37
12959,7.25,2528,300,501,14,20
12959,7.3,2828,300,294,7,16
12959,7.35,3128,300,284,9,31
12959,7.4,3428,300,422,24,29
12959,7.45,3728,300,108,10,30
12959,7.55,4328,300,161,16,50
12959,8,4628,300,277,17,46
12959,8.05,4928,300,594,20,29
12959,8.1,5228,300,353,14,29
12959,8.25,6128,300,749,7,10
12959,8.3,6428,300,503,15,20
12959,8.35,6728,300,441,18,20
12959,8.4,7028,300,203,12,28
12959,8.45,7328,300,103,13,36
12959,8.5,7628,300,110,5,19
12959,8.55,7928,300,169,8,25
12959,9.05,8528,300,139,5,10
12959,9.5,11228,300,128,8,18
12959,9.55,11528,300,272,13,31
12959,10,11828,300,209,11,20
12959,10.1,12428,300,82,4,12
12959,10.15,12728,300,384,19,27
12959,10.35,13928,300,215,4,21
12959,10.45,14528,300,83,5,28
12959,11,15428,300,150,8,33
12959,11.05,15728,300,201,11,34
12959,11.1,16028,300,147,8,23
12959,11.4,17828,300,88,9,28
12959,13.45,25328,300,88,8,23
12959,13.55,25928,300,287,14,24
12959,14,26228,300,400,22,23
12959,14.05,26528,300,520,12,34
12959,14.1,26828,300,497,16,30
12959,14.2,27428,300,251,24,60
12959,14.25,27728,300,182,14,26
12959,14.3,28028,300,129,3,15
12959,14.35,28328,300,128,9,19
12959,14.4,28628,300,101,8,34
12959,14.45,28928,300,483,33,43
12959,14.5,29228,300,585,15,18
12959,15,29828,300,307,18,37
12959,15.05,30128,300,281,13,44
12959,15.15,30728,300,73,8,27
12959,15.25,31328,300,146,9,20
12959,15.3,31628,300,292,17,28
12959,15.35,31928,300,178,8,22
12959,15.4,32228,300,212,5,11
12959,15.45,32528,300,649,22,28
12959,15.5,32828,300,545,12,14
12959,16,33428,300,482,10,13
12959,16.05,33728,300,344,6,12
12959,16.1,34028,300,97,8,15
12959,16.15,34328,300,80,10,31
12959,16.2,34628,300,139,8,32
12959,16.3,35228,300,121,5,11
12959,17.2,38228,300,86,4,28
12959,17.4,39428,300,230,13,34
12959,17.5,40028,300,111,11,28
12959,17.55,40328,300,231,15,24
12959,18,40628,300,90,7,39
12959,18.05,40928,300,301,21,29
12959,18.1,41228,300,158,8,16
