SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
12840,8.55,0,203,47,4,12
12840,9,203,300,34,3,20
12840,9.05,503,300,117,4,19
12840,9.1,803,300,16,0,14
12840,9.15,1103,300,4,1,38
12840,9.2,1403,300,9,0,12
12840,9.25,1703,300,44,1,15
12840,9.3,2003,300,228,11,19
12840,9.35,2303,300,90,5,18
12840,9.4,2603,300,89,5,24
12840,9.45,2903,300,5,1,17
12840,9.5,3203,300,45,2,4
12840,9.55,3503,300,77,1,3
12840,10,3803,300,104,6,27
12840,10.05,4103,300,5,1,18
12840,10.1,4403,300,12,3,20
12840,10.15,4703,300,39,0,5
12840,10.2,5003,300,0,0,5
12840,10.25,5303,300,31,1,8
12840,10.3,5603,300,40,3,28
12840,10.35,5903,300,38,4,15
12840,10.4,6203,300,24,2,11
12840,10.45,6503,300,73,2,4
12840,10.5,6803,300,187,4,5
12840,10.55,7103,300,79,3,11
12840,11,7403,300,1,0,9
12840,11.05,7703,300,69,1,2
12840,11.1,8003,300,60,0,4
12840,11.15,8303,300,60,4,8
12840,11.2,8603,300,22,3,24
12840,11.25,8903,300,12,0,10
12840,11.3,9203,300,63,2,7
12840,11.35,9503,300,12,0,3
12840,11.4,9803,300,106,6,15
12840,11.45,10103,300,15,2,15
12840,11.5,10403,300,0,0,7
12840,11.55,10703,300,48,1,8
12840,12,11003,300,222,4,7
12840,12.05,11303,300,66,5,21
12840,12.1,11603,300,8,0,1
12840,12.15,11903,300,0,0,3
12840,12.2,12203,300,0,0,0
12840,12.25,12503,300,0,0,0
12840,12.3,12803,300,0,0,0
12840,12.35,13103,300,0,0,0
12840,12.4,13403,300,0,0,0
12840,12.45,13703,300,0,0,0
12840,12.5,14003,300,0,0,0
12840,12.55,14303,300,0,0,0
12840,13,14603,300,0,0,0
12840,13.05,14903,300,0,0,1
12840,13.1,15203,300,0,0,0
12840,13.15,15503,300,0,0,0
12840,13.2,15803,300,0,0,0
12840,13.25,16103,300,0,0,0
12840,13.3,16403,300,0,0,0
12840,13.35,16703,300,0,0,0
12840,13.4,17003,300,0,0,0
12840,13.45,17303,300,0,0,0
12840,13.5,17603,300,27,0,3
12840,13.55,17903,300,22,2,7
12840,14,18203,300,61,4,17
12840,14.05,18503,300,58,2,27
12840,14.1,18803,300,84,7,23
12840,14.15,19103,300,38,6,20
12840,14.2,19403,300,16,1,11
12840,14.25,19703,300,71,1,3
12840,14.3,20003,300,81,6,12
12840,14.35,20303,300,87,6,23
12840,14.4,20603,300,162,7,18
12840,14.45,20903,300,266,9,17
12840,14.5,21203,300,83,4,10
12840,14.55,21503,300,0,0,1
12840,15,21803,300,31,1,7
12840,15.05,22103,300,96,6,30
12840,15.1,22403,300,4,1,19
12840,15.15,22703,300,127,9,19
12840,15.2,23003,300,74,3,6
12840,15.25,23303,300,98,2,22
12840,15.3,23603,300,43,6,11
12840,15.35,23903,300,16,2,7
12840,15.4,24203,300,23,1,8
12840,15.45,24503,300,29,0,6
12840,15.5,24803,300,15,3,10
12840,15.55,25103,300,16,2,5
12840,16,25403,300,109,4,9
12840,16.05,25703,300,34,1,13
12840,16.1,26003,300,9,0,1
12840,16.15,26303,300,0,0,0
12840,16.2,26603,300,36,1,4
12840,16.25,26903,300,15,0,4
12840,16.3,27203,300,0,0,17
12840,16.35,27503,300,8,1,16
12840,16.4,27803,300,19,1,11
12840,16.45,28103,300,4,1,27
12840,16.5,28403,300,22,4,25
12840,16.55,28703,300,22,4,18
12840,17,29003,300,25,1,6
12840,17.05,29303,300,6,0,1
12840,17.1,29603,300,35,2,4
12840,17.15,29903,300,13,0,17
12840,17.2,30203,300,165,9,28
12840,17.25,30503,300,31,4,11
12840,17.3,30803,300,38,2,23
12840,17.35,31103,300,21,3,20
12840,17.4,31403,300,69,6,18
12840,17.45,31703,300,49,4,21
12840,17.5,32003,300,0,0,1
12840,17.55,32303,300,8,4,11
12840,18,32603,300,89,11,41
12840,18.05,32903,300,65,5,27
12840,18.1,33203,300,101,6,15
12840,18.15,33503,300,58,3,9
12840,18.2,33803,300,20,0,8
12840,18.25,34103,300,5,1,4
12840,18.3,34403,300,22,0,15
12840,18.35,34703,300,8,1,16
12840,18.4,35003,300,41,5,24
12840,18.45,35303,300,26,1,12
12840,18.5,35603,300,46,4,10
12840,18.55,35903,300,88,5,27
12840,19,36203,300,58,2,9
12840,19.05,36503,300,29,1,18
12840,19.1,36803,300,137,11,56
12840,19.15,37103,300,74,6,21
12840,19.2,37403,300,66,2,6
12840,19.25,37703,300,82,2,8
12840,19.3,38003,300,120,10,29
12840,19.35,38303,300,81,9,17
12840,19.4,38603,300,39,0,0
12840,19.45,38903,300,0,0,0
12840,19.5,39203,300,0,0,0
12840,19.55,39503,300,0,0,0
12840,20,39803,300,0,0,0
12840,20.05,40103,300,0,0,0
12840,20.1,40403,300,0,0,0
12840,20.15,40703,300,0,0,0
12840,20.2,41003,300,0,0,0
12840,20.25,41303,300,0,0,0
12840,20.3,41603,300,0,0,0
12840,20.35,41903,300,0,0,0
12840,20.4,42203,300,0,0,0
12840,20.45,42503,300,0,0,1
12840,20.5,42803,300,0,0,0
12840,20.55,43103,300,0,0,0
12840,21,43403,300,0,0,0
12840,21.05,43703,300,0,0,0
12840,21.1,44003,300,0,0,0
12840,21.15,44303,300,0,0,0
12840,21.2,44603,300,0,0,0
12840,21.25,44903,300,0,0,0
12840,21.3,45203,300,0,0,0
12840,21.35,45503,300,0,0,0
12840,21.4,45803,300,0,0,0
12840,21.45,46103,300,0,0,0
12840,21.5,46403,300,0,0,0
12840,21.55,46703,300,0,0,0
12840,22,47003,300,0,0,0
12840,22.05,47303,300,0,0,0
12840,22.1,47603,300,0,0,0
12840,22.15,47903,300,0,0,0
12840,22.2,48203,300,0,0,0
12840,22.25,48503,300,0,0,0
12840,22.3,48803,300,0,0,0
12840,22.35,49103,300,0,0,0
12840,22.4,49403,300,0,0,0
12840,22.45,49703,300,0,0,0
12840,22.5,50003,300,0,0,0
12840,22.55,50303,300,0,0,0
12840,23,50603,300,0,0,0
12840,23.05,50903,300,0,0,0
12840,23.1,51203,300,0,0,3
12840,23.15,51503,300,0,0,0
12840,23.2,51803,300,0,0,0
12840,23.25,52103,300,0,0,0
12840,23.3,52403,300,0,0,0
12840,23.35,52703,300,0,0,0
12840,23.4,53003,300,0,0,0
12840,23.45,53303,300,0,0,0
12840,23.5,53603,300,0,0,22
12840,23.55,53903,300,0,0,7
12840,0,54203,300,0,0,0
12840,0.05,54503,300,0,0,0
12840,0.1,54803,300,0,0,0
12840,0.15,55103,300,0,0,0
12840,0.2,55403,300,0,0,0
12840,0.25,55703,300,0,0,0
12840,0.3,56003,300,0,0,0
12840,0.35,56303,300,0,0,0
12840,0.4,56603,300,0,0,0
12840,0.45,56903,300,0,0,0
12840,0.5,57203,300,0,0,0
12840,0.55,57503,97,0,0,0
