SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
13648,7.55,531,300,228,8,19
13648,8.3,2631,300,272,9,20
13648,9,4431,300,181,10,22
13648,9.2,5631,300,188,15,35
13648,9.3,6231,300,311,14,22
13648,10.15,8931,300,180,12,36
13648,10.55,11331,300,333,13,46
13648,11,11631,300,702,25,35
13648,11.05,11931,300,236,13,30
13648,11.15,12531,300,271,18,52
13648,11.25,13131,300,213,8,20
13648,14.55,25731,300,167,10,31
13648,15,26031,300,150,9,26
13648,15.05,26331,300,184,11,34
13648,15.1,26631,300,238,10,26
13648,16.4,32031,300,249,12,43
13648,17,33231,300,170,9,21
13648,17.15,34131,300,158,5,21
13648,17.2,34431,300,246,13,30
13648,18.3,38631,300,168,6,19
13648,19.2,41631,300,185,9,23
13648,19.4,42831,300,695,21,23
13648,19.45,43131,300,629,33,46
13648,19.5,43431,300,564,29,45
13648,19.55,43731,300,537,14,25
