SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
431,9.2,66,300,284,20,34
431,9.3,666,300,311,21,28
431,9.5,1866,300,359,11,32
431,10.05,2766,300,440,16,21
431,10.1,3066,300,539,16,27
431,10.15,3366,300,355,14,21
431,10.2,3666,300,380,16,31
431,10.25,3966,300,352,22,41
431,10.3,4266,300,508,21,28
431,10.35,4566,300,412,16,28
431,17,27666,300,340,19,47
431,17.05,27966,300,455,30,51
431,17.1,28266,300,491,25,38
431,17.25,29166,300,283,17,29
431,17.3,29466,300,622,31,38
431,17.4,30066,300,545,42,63
431,17.45,30366,300,551,35,47
