SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
12737,8.4,0,4,0,0,0
12737,8.15,4,289,130,8,17
12737,8.2,293,300,382,9,12
12737,8.25,593,300,147,16,39
12737,8.3,893,300,70,4,20
12737,8.35,1193,300,36,3,15
12737,8.4,1493,300,66,7,26
12737,8.45,1793,300,91,7,28
12737,8.5,2093,300,92,4,22
12737,8.55,2393,300,109,3,22
12737,9,2693,300,435,11,18
12737,9.05,2993,300,285,20,41
12737,9.1,3293,300,85,11,30
12737,9.15,3593,300,22,0,5
12737,9.2,3893,300,0,0,0
12737,9.25,4193,300,0,0,0
12737,9.3,4493,300,102,0,0
12737,9.35,4793,300,0,0,0
12737,9.4,5093,300,0,0,0
12737,9.45,5393,300,25,0,1
12737,9.5,5693,300,104,4,17
12737,9.55,5993,300,58,4,16
12737,10,6293,300,6,1,27
12737,10.05,6593,300,17,4,41
12737,10.1,6893,300,7,1,4
12737,10.15,7193,300,12,2,16
12737,10.2,7493,300,95,8,25
12737,10.25,7793,300,95,5,20
12737,10.3,8093,300,19,3,17
12737,10.35,8393,300,22,3,19
12737,10.4,8693,300,0,0,12
12737,10.45,8993,300,19,3,22
12737,10.5,9293,300,4,0,17
12737,10.55,9593,300,95,9,51
12737,11,9893,300,117,9,26
12737,11.05,10193,300,18,2,17
12737,11.1,10493,300,140,4,6
12737,11.15,10793,300,25,4,23
12737,11.2,11093,300,75,7,31
12737,11.25,11393,300,24,2,26
12737,11.3,11693,300,101,13,46
12737,11.35,11993,300,90,6,36
12737,11.4,12293,300,190,0,1
12737,11.45,12593,300,0,0,1
12737,11.5,12893,300,0,0,1
12737,11.55,13193,300,0,0,2
12737,12,13493,300,0,0,1
12737,12.05,13793,300,0,0,0
12737,12.1,14093,300,0,0,0
12737,12.15,14393,300,0,0,0
12737,12.2,14693,300,0,0,2
12737,12.25,14993,300,0,0,0
12737,12.3,15293,300,0,0,0
12737,12.35,15593,300,0,0,0
12737,12.4,15893,300,0,0,0
12737,12.45,16193,300,0,0,0
12737,12.5,16493,300,0,0,0
12737,12.55,16793,300,0,0,0
12737,13,17093,300,0,0,0
12737,13.05,17393,300,0,0,0
12737,13.1,17693,300,0,0,0
12737,13.15,17993,300,0,0,0
12737,13.2,18293,300,0,0,0
12737,13.25,18593,300,0,0,0
12737,13.3,18893,300,0,0,0
12737,13.35,19193,300,0,0,0
12737,13.4,19493,300,0,0,0
12737,13.45,19793,300,0,0,0
12737,13.5,20093,300,0,0,0
12737,13.55,20393,300,0,0,0
12737,14,20693,300,0,0,0
12737,14.05,20993,300,0,0,0
12737,14.1,21293,300,0,0,0
12737,14.15,21593,300,0,0,0
12737,14.2,21893,300,0,0,0
12737,14.25,22193,300,0,0,0
12737,14.3,22493,300,0,0,0
12737,14.35,22793,300,0,0,0
12737,14.4,23093,300,0,0,0
12737,14.45,23393,300,0,0,0
12737,14.5,23693,300,0,0,0
12737,14.55,23993,300,0,0,0
12737,15,24293,300,0,0,0
12737,15.05,24593,300,10,0,0
12737,15.1,24893,300,0,0,0
12737,15.15,25193,300,0,0,1
12737,15.2,25493,300,0,0,0
12737,15.25,25793,300,0,0,0
12737,15.3,26093,300,18,0,1
12737,15.35,26393,300,8,0,1
12737,15.4,26693,300,8,0,5
12737,15.45,26993,300,0,0,0
12737,15.5,27293,300,8,0,1
12737,15.55,27593,300,5,0,0
12737,16,27893,300,0,0,4
12737,16.05,28193,300,135,5,12
12737,16.1,28493,300,219,6,12
12737,16.15,28793,300,277,23,44
12737,16.2,29093,300,25,3,15
12737,16.25,29393,300,0,0,75
12737,16.3,29693,300,77,2,26
12737,16.35,29993,300,24,3,23
12737,16.4,30293,300,9,2,12
12737,16.45,30593,300,13,2,11
12737,16.5,30893,300,5,1,15
12737,16.55,31193,300,29,5,40
12737,17,31493,300,11,2,25
12737,17.05,31793,300,26,2,30
12737,17.1,32093,300,519,13,30
12737,17.15,32393,300,311,9,43
12737,17.2,32693,300,48,7,73
12737,17.25,32993,300,65,10,64
12737,17.3,33293,300,61,5,60
12737,17.35,33593,300,29,4,50
12737,17.4,33893,300,21,4,33
12737,17.45,34193,300,22,3,30
12737,17.5,34493,300,28,2,27
12737,17.55,34793,300,27,5,22
12737,18,35093,300,264,13,43
12737,18.05,35393,300,46,4,11
12737,18.1,35693,300,189,4,24
12737,18.15,35993,300,351,10,35
12737,18.2,36293,300,373,11,25
12737,18.25,36593,300,0,0,38
12737,18.3,36893,300,9,1,32
12737,18.35,37193,300,38,4,24
12737,18.4,37493,300,33,3,7
12737,18.45,37793,300,31,2,14
12737,18.5,38093,300,14,1,10
12737,18.55,38393,300,116,0,0
12737,19,38693,300,113,2,15
12737,19.05,38993,300,328,4,6
12737,19.1,39293,300,287,1,3
12737,19.15,39593,300,22,0,9
12737,19.2,39893,300,0,0,12
12737,19.25,40193,300,3,0,0
12737,19.3,40493,300,0,0,0
12737,19.35,40793,300,0,0,0
12737,19.4,41093,300,3,0,1
12737,19.45,41393,300,0,0,2
12737,19.5,41693,300,42,0,1
12737,19.55,41993,300,11,0,21
12737,20,42293,300,0,0,16
12737,20.05,42593,300,11,0,41
12737,20.1,42893,300,0,0,0
12737,20.15,43193,300,0,0,0
12737,20.2,43493,300,0,0,0
12737,20.25,43793,300,0,0,1
12737,20.3,44093,300,20,1,1
12737,20.35,44393,300,3,0,0
12737,20.4,44693,300,0,0,0
12737,20.45,44993,300,0,0,0
12737,20.5,45293,300,0,0,0
12737,20.55,45593,300,0,0,0
12737,21,45893,300,0,0,0
12737,21.05,46193,300,0,0,0
12737,21.1,46493,300,0,0,0
12737,21.15,46793,300,0,0,0
12737,21.2,47093,300,0,0,0
12737,21.25,47393,300,0,0,0
12737,21.3,47693,300,0,0,0
12737,21.35,47993,300,0,0,0
12737,21.4,48293,300,0,0,0
12737,21.45,48593,300,0,0,0
12737,21.5,48893,300,0,0,0
12737,21.55,49193,300,0,0,0
12737,22,49493,300,0,0,0
12737,22.05,49793,300,0,0,0
12737,22.1,50093,300,0,0,0
12737,22.15,50393,300,0,0,0
12737,22.2,50693,300,0,0,0
12737,22.25,50993,300,0,0,0
12737,22.3,51293,300,0,0,0
12737,22.35,51593,300,0,0,0
12737,22.4,51893,300,0,0,0
12737,22.45,52193,300,0,0,0
12737,22.5,52493,300,0,0,0
12737,22.55,52793,300,0,0,0
12737,23,53093,300,0,0,0
12737,23.05,53393,300,0,0,0
12737,23.1,53693,300,0,0,0
12737,23.15,53993,300,0,0,0
12737,23.2,54293,300,0,0,0
12737,23.25,54593,300,0,0,0
12737,23.3,54893,300,0,0,0
12737,23.35,55193,300,0,0,0
12737,23.4,55493,300,0,0,0
12737,23.45,55793,300,0,0,0
12737,23.5,56093,300,0,0,0
12737,23.55,56393,300,0,0,0
12737,0,56693,300,0,0,0
12737,0.05,56993,300,0,0,0
12737,0.1,57293,300,0,0,0
12737,0.15,57593,7,0,0,0
