SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
11014,8.55,0,92,24,1,2
11014,9,92,300,81,8,19
11014,9.05,392,300,177,9,20
11014,9.1,692,300,87,5,7
11014,9.15,992,300,223,8,13
11014,9.2,1292,300,388,16,19
11014,9.25,1592,300,454,31,39
11014,9.3,1892,300,360,29,45
11014,9.35,2192,300,0,0,2
11014,9.4,2492,300,8,1,23
11014,9.45,2792,300,364,8,12
11014,9.5,3092,300,237,11,16
11014,9.55,3392,300,35,4,28
11014,10,3692,300,88,9,28
11014,10.05,3992,300,143,14,26
11014,10.1,4292,300,158,13,35
11014,10.15,4592,300,90,0,6
11014,10.2,4892,300,13,2,5
11014,10.25,5192,300,226,7,12
11014,10.3,5492,300,74,5,16
11014,10.35,5792,300,163,7,20
11014,10.4,6092,300,304,18,26
11014,10.45,6392,300,295,12,25
11014,10.5,6692,300,119,0,1
11014,10.55,6992,300,0,0,0
11014,11,7292,300,0,0,0
11014,11.05,7592,300,0,0,0
11014,11.1,7892,300,0,0,0
11014,11.15,8192,300,0,0,0
11014,11.2,8492,300,0,0,0
11014,11.25,8792,300,0,0,0
11014,11.3,9092,300,0,0,0
11014,11.35,9392,300,0,0,0
11014,11.4,9692,300,0,0,0
11014,11.45,9992,300,0,0,0
11014,11.5,10292,300,0,0,0
11014,11.55,10592,300,0,0,0
11014,12,10892,300,0,0,0
11014,12.05,11192,300,0,0,0
11014,12.1,11492,300,0,0,0
11014,12.15,11792,300,0,0,0
11014,12.2,12092,300,0,0,0
11014,12.25,12392,300,0,0,0
11014,12.3,12692,300,0,0,0
11014,12.35,12992,300,0,0,0
11014,12.4,13292,300,0,0,0
11014,12.45,13592,300,27,0,1
11014,12.5,13892,300,447,13,16
11014,12.55,14192,300,26,2,2
11014,13,14492,300,0,0,0
11014,13.05,14792,300,0,0,0
11014,13.1,15092,300,38,1,2
11014,13.15,15392,300,138,8,15
11014,13.2,15692,300,85,2,4
11014,13.25,15992,300,125,7,18
11014,13.3,16292,300,84,7,16
11014,13.35,16592,300,14,0,3
11014,13.4,16892,300,0,0,0
11014,13.45,17192,300,0,0,1
11014,13.5,17492,300,0,0,0
11014,13.55,17792,300,0,0,13
11014,14,18092,300,3,0,1
11014,14.05,18392,300,4,1,5
11014,14.1,18692,300,188,4,20
11014,14.15,18992,300,145,1,2
11014,14.2,19292,300,51,6,15
11014,14.25,19592,300,199,15,33
11014,14.3,19892,300,143,9,34
11014,14.35,20192,300,105,3,22
11014,14.4,20492,300,90,6,43
11014,14.45,20792,300,161,10,20
11014,14.5,21092,300,29,5,13
11014,14.55,21392,300,72,4,20
11014,15,21692,300,137,9,28
11014,15.05,21992,300,67,2,4
11014,15.1,22292,300,274,12,12
11014,15.15,22592,300,152,4,10
11014,15.2,22892,300,81,2,16
11014,15.25,23192,300,42,1,5
11014,15.3,23492,300,139,7,13
11014,15.35,23792,300,200,8,12
11014,15.4,24092,300,172,13,32
11014,15.45,24392,300,108,9,27
11014,15.5,24692,300,71,14,40
11014,15.55,24992,300,98,5,17
11014,16,25292,300,31,1,6
11014,16.05,25592,300,64,2,6
11014,16.1,25892,300,14,1,3
11014,16.15,26192,300,0,0,0
11014,16.2,26492,300,0,0,0
11014,16.25,26792,300,0,0,0
11014,16.3,27092,300,0,0,0
11014,16.35,27392,300,0,0,0
11014,16.4,27692,300,140,2,4
11014,16.45,27992,300,35,0,0
11014,16.5,28292,300,97,7,24
11014,16.55,28592,300,20,1,3
11014,17,28892,300,31,0,1
11014,17.05,29192,300,74,1,28
11014,17.1,29492,300,141,5,26
11014,17.15,29792,300,262,11,14
11014,17.2,30092,300,215,10,14
11014,17.25,30392,300,379,7,26
11014,17.3,30692,300,278,17,24
11014,17.35,30992,300,233,11,29
11014,17.4,31292,300,232,14,39
11014,17.45,31592,300,278,10,15
11014,17.5,31892,300,190,7,20
11014,17.55,32192,300,45,2,16
11014,18,32492,300,55,2,13
11014,18.05,32792,300,102,9,25
11014,18.1,33092,300,225,11,24
11014,18.15,33392,300,352,14,29
11014,18.2,33692,300,116,7,16
11014,18.25,33992,300,110,8,25
11014,18.3,34292,300,98,1,6
11014,18.35,34592,300,22,2,6
11014,18.4,34892,300,154,5,8
11014,18.45,35192,300,119,6,16
11014,18.5,35492,300,0,0,1
11014,18.55,35792,300,283,10,12
11014,19,36092,300,338,1,2
11014,19.05,36392,300,558,6,13
11014,19.1,36692,300,620,1,1
11014,19.15,36992,300,315,3,4
11014,19.2,37292,300,13,0,1
11014,19.25,37592,300,0,0,0
11014,19.3,37892,300,0,0,0
11014,19.35,38192,300,0,0,0
11014,19.4,38492,300,0,0,0
11014,19.45,38792,300,0,0,0
11014,19.5,39092,300,109,0,0
11014,19.55,39392,300,0,0,0
11014,20,39692,300,0,0,0
11014,20.05,39992,300,11,0,0
11014,20.1,40292,300,9,0,0
11014,20.15,40592,300,28,0,0
11014,20.2,40892,300,0,0,0
11014,20.25,41192,300,0,0,0
11014,20.3,41492,300,0,0,2
11014,20.35,41792,300,0,0,0
11014,20.4,42092,300,0,0,0
11014,20.45,42392,300,0,0,0
11014,20.5,42692,300,0,0,0
11014,20.55,42992,300,0,0,0
11014,21,43292,300,0,0,0
11014,21.05,43592,300,0,0,0
11014,21.1,43892,300,0,0,0
11014,21.15,44192,300,0,0,0
11014,21.2,44492,300,0,0,0
11014,21.25,44792,300,0,0,0
11014,21.3,45092,300,0,0,0
11014,21.35,45392,300,0,0,0
11014,21.4,45692,300,0,0,0
11014,21.45,45992,300,0,0,0
11014,21.5,46292,300,94,0,2
11014,21.55,46592,300,12,0,0
11014,22,46892,300,75,0,0
11014,22.05,47192,300,106,0,0
11014,22.1,47492,300,5,0,0
11014,22.15,47792,300,0,0,0
11014,22.2,48092,300,0,0,0
11014,22.25,48392,300,0,0,0
11014,22.3,48692,300,0,0,0
11014,22.35,48992,300,7,0,0
11014,22.4,49292,300,22,0,0
11014,22.45,49592,300,0,0,0
11014,22.5,49892,300,12,0,1
11014,22.55,50192,300,0,0,0
11014,23,50492,300,0,0,0
11014,23.05,50792,300,0,0,0
11014,23.1,51092,300,0,0,0
11014,23.15,51392,300,0,0,0
11014,23.2,51692,300,0,0,0
11014,23.25,51992,300,0,0,0
11014,23.3,52292,300,0,0,0
11014,23.35,52592,300,0,0,0
11014,23.4,52892,300,0,0,0
11014,23.45,53192,300,0,0,0
11014,23.5,53492,300,0,0,0
11014,23.55,53792,300,0,0,0
